Date,State,Region,Energy_Requirement_MU,Energy_Supplied_MU,Energy_Deficit_MU,Energy_Deficit_Percent,Peak_Demand_MW,Peak_Met_MW,Peak_Deficit_MW,Outage_Frequency,Average_Recovery_Time_Hours
2019-07-01,Assam,North-Eastern,1274.38,1180.22,94.16,7.389,2654.96,2380.54,274.42,49,8.57
2019-08-01,Assam,North-Eastern,908.47,885.84,22.63,2.491,1892.64,1834.17,58.47,30,7.23
2019-09-01,Assam,North-Eastern,896.07,866.96,29.11,3.248,1866.81,1789.65,77.17,35,7.41
2019-10-01,Assam,North-Eastern,1063.46,1013.53,49.94,4.696,2215.55,2080.96,134.59,39,7.78
2019-11-01,Assam,North-Eastern,1028.17,980.43,47.74,4.643,2142.02,2003.26,138.76,38,7.37
2019-12-01,Assam,North-Eastern,1098.96,1058.51,40.45,3.681,2289.5,2165.87,123.63,37,7.36
2020-01-01,Assam,North-Eastern,978.64,949.61,29.03,2.967,2038.84,1964.96,73.87,30,6.71
2020-02-01,Assam,North-Eastern,903.75,877.09,26.66,2.95,1882.81,1804.87,77.93,36,6.94
2020-03-01,Assam,North-Eastern,992.43,966.8,25.64,2.583,2067.57,1997.1,70.47,36,7.03
2020-04-01,Assam,North-Eastern,1306.67,1191.22,115.44,8.835,2722.22,2377.13,345.09,54,8.64
2020-05-01,Assam,North-Eastern,1275.38,1207.3,68.08,5.338,2657.05,2480.47,176.58,45,8.9
2020-06-01,Assam,North-Eastern,1252.58,1141.01,111.57,8.907,2609.54,2307.46,302.09,57,8.48
2020-07-01,Assam,North-Eastern,1244.2,1159.75,84.45,6.788,2592.09,2365.09,227.0,50,8.0
2020-08-01,Assam,North-Eastern,931.91,894.44,37.48,4.021,1941.48,1837.52,103.97,36,6.99
2020-09-01,Assam,North-Eastern,943.74,908.86,34.88,3.696,1966.13,1861.2,104.94,34,6.86
2020-10-01,Assam,North-Eastern,1086.3,1052.62,33.68,3.1,2263.12,2178.33,84.8,35,7.86
2020-11-01,Assam,North-Eastern,1135.13,1105.3,29.82,2.627,2364.85,2281.95,82.9,31,6.95
2020-12-01,Assam,North-Eastern,1156.43,1124.41,32.02,2.769,2409.22,2319.16,90.06,33,7.82
2021-01-01,Assam,North-Eastern,1054.42,1026.88,27.53,2.611,2196.7,2113.22,83.48,32,6.4
2021-02-01,Assam,North-Eastern,931.89,913.23,18.66,2.002,1941.44,1888.95,52.49,30,8.41
2021-03-01,Assam,North-Eastern,1053.08,1023.54,29.53,2.804,2193.91,2120.06,73.84,32,7.62
2021-04-01,Assam,North-Eastern,1427.31,1356.48,70.84,4.963,2973.57,2779.23,194.34,42,9.02
2021-05-01,Assam,North-Eastern,1431.56,1360.23,71.33,4.983,2982.42,2793.94,188.48,45,9.16
2021-06-01,Assam,North-Eastern,1334.9,1241.8,93.1,6.974,2781.04,2539.97,241.07,50,9.3
2021-07-01,Assam,North-Eastern,1259.49,1199.93,59.56,4.729,2623.94,2471.17,152.77,47,8.62
2021-08-01,Assam,North-Eastern,939.69,904.47,35.22,3.748,1957.68,1862.29,95.39,35,7.05
2021-09-01,Assam,North-Eastern,921.43,896.09,25.34,2.751,1919.66,1848.21,71.45,31,6.18
2021-10-01,Assam,North-Eastern,1123.02,1096.87,26.15,2.328,2339.63,2257.99,81.64,29,7.35
2021-11-01,Assam,North-Eastern,1135.38,1094.55,40.83,3.596,2365.37,2240.37,124.99,32,6.82
2021-12-01,Assam,North-Eastern,1111.62,1091.93,19.69,1.771,2315.87,2260.89,54.98,29,6.67
2022-01-01,Assam,North-Eastern,997.29,966.06,31.24,3.132,2077.69,1995.39,82.3,34,7.33
2022-02-01,Assam,North-Eastern,1002.1,974.95,27.15,2.709,2087.7,2010.04,77.67,32,6.76
2022-03-01,Assam,North-Eastern,1034.34,1006.45,27.9,2.697,2154.88,2080.13,74.75,30,7.02
2022-04-01,Assam,North-Eastern,1422.53,1358.84,63.69,4.477,2963.6,2790.04,173.56,43,9.47
2022-05-01,Assam,North-Eastern,1426.47,1366.56,59.91,4.2,2971.82,2812.8,159.01,47,8.44
2022-06-01,Assam,North-Eastern,1466.15,1400.45,65.7,4.481,3054.48,2888.13,166.35,47,9.48
2022-07-01,Assam,North-Eastern,1375.92,1314.84,61.08,4.44,2866.5,2678.56,187.94,43,8.65
2022-08-01,Assam,North-Eastern,991.66,970.23,21.43,2.161,2065.96,2006.28,59.68,30,6.37
2022-09-01,Assam,North-Eastern,977.57,950.61,26.97,2.758,2036.61,1956.77,79.84,32,7.2
2022-10-01,Assam,North-Eastern,1150.95,1115.35,35.6,3.093,2397.81,2302.77,95.04,37,7.08
2022-11-01,Assam,North-Eastern,1249.07,1221.1,27.98,2.24,2602.24,2520.35,81.89,31,7.43
2022-12-01,Assam,North-Eastern,1180.41,1152.87,27.54,2.333,2459.18,2373.98,85.2,28,7.13
2023-01-01,Assam,North-Eastern,1109.63,1084.12,25.51,2.299,2311.74,2245.88,65.85,31,6.58
2023-02-01,Assam,North-Eastern,1092.4,1068.04,24.36,2.23,2275.83,2209.41,66.42,30,6.62
2023-03-01,Assam,North-Eastern,1171.36,1158.46,12.89,1.101,2440.33,2400.72,39.6,27,8.1
2023-04-01,Assam,North-Eastern,1598.31,1503.79,94.52,5.914,3329.82,3046.2,283.62,48,9.35
2023-05-01,Assam,North-Eastern,1466.79,1384.65,82.14,5.6,3055.81,2805.19,250.62,44,9.48
2023-06-01,Assam,North-Eastern,1566.31,1496.1,70.22,4.483,3263.15,3067.88,195.28,43,8.4
2023-07-01,Assam,North-Eastern,1488.03,1415.45,72.58,4.878,3100.07,2889.77,210.3,48,9.1
2023-08-01,Assam,North-Eastern,1090.85,1068.73,22.13,2.028,2272.61,2207.32,65.29,31,7.31
2023-09-01,Assam,North-Eastern,1062.11,1033.54,28.56,2.689,2212.73,2131.58,81.14,31,7.0
2023-10-01,Assam,North-Eastern,1343.75,1320.64,23.11,1.72,2799.48,2737.57,61.92,28,7.04
2023-11-01,Assam,North-Eastern,1371.23,1341.03,30.2,2.202,2856.72,2772.08,84.64,33,7.18
2023-12-01,Assam,North-Eastern,1291.95,1258.87,33.08,2.561,2691.56,2591.87,99.69,32,6.64
2024-01-01,Assam,North-Eastern,1110.41,1086.5,23.9,2.153,2313.35,2248.51,64.84,29,6.64
2024-02-01,Assam,North-Eastern,1117.39,1091.14,26.25,2.349,2327.9,2250.66,77.24,33,6.54
2024-03-01,Assam,North-Eastern,1098.94,1072.82,26.12,2.377,2289.46,2209.76,79.71,31,7.09
2024-04-01,Assam,North-Eastern,1510.64,1444.28,66.36,4.393,3147.17,2966.74,180.43,46,9.46
2024-05-01,Assam,North-Eastern,1527.59,1470.36,57.23,3.746,3182.48,3027.18,155.3,40,7.95
2024-06-01,Assam,North-Eastern,1588.42,1525.59,62.83,3.956,3309.22,3144.88,164.34,44,8.96
2024-07-01,Assam,North-Eastern,1574.23,1513.83,60.4,3.837,3279.64,3114.73,164.92,43,8.23
2024-08-01,Assam,North-Eastern,1160.7,1140.75,19.95,1.719,2418.13,2361.0,57.13,27,7.51
2024-09-01,Assam,North-Eastern,1137.86,1118.01,19.85,1.744,2370.55,2318.54,52.0,29,7.61
2024-10-01,Assam,North-Eastern,1307.47,1290.6,16.87,1.29,2723.89,2673.56,50.33,30,6.67
2024-11-01,Assam,North-Eastern,1342.48,1313.74,28.74,2.141,2796.82,2722.49,74.33,29,7.36
2024-12-01,Assam,North-Eastern,1343.24,1327.38,15.86,1.181,2798.42,2749.13,49.29,27,6.53
